X0 Y0 Theta0 VX0 VY0 L0 FX0 FY0 T0 X1 Y1 Theta1 VX1 VY1 L1 FX1 FY1 T1 Time Energy
 1.1946 -1.0674  128.3614  1.4001  0.6878  2.5260 -1.4519  1.6829 -9.6982 -1.1946  1.0674  127.8386 -1.4001 -0.6878 -0.5260  1.4519 -1.6829  9.6982  128.1000  8.0508 
 1.3201 -0.9818  128.5170  1.2549  0.8561  1.5561 -1.5928  1.6962 -11.8233 -1.3201  0.9818  127.8830 -1.2549 -0.8561  0.4439  1.5928 -1.6962  11.8233  128.2000  6.0319 
 1.4296 -0.8793  128.5544  1.0957  1.0257  0.3738 -1.7177  1.7058 -9.7116 -1.4296  0.8793  128.0456 -1.0957 -1.0257  1.6262  1.7177 -1.7058  9.7116  128.3000  6.2797 
 1.5220 -0.7596  128.4947  0.9239  1.1963 -0.5974 -1.8405  1.6914 -4.0995 -1.5220  0.7596  128.3053 -0.9239 -1.1963  2.5974  1.8405 -1.6914  4.0995  128.4000  8.6835 
 1.5960 -0.6231  128.3939  0.7398  1.3654 -1.0073 -1.9685  1.6304  3.0154 -1.5960  0.6231  128.6061 -0.7398 -1.3654  3.0073  1.9685 -1.6304 -3.0154  128.5000  10.3360 
 1.6503 -0.4702  128.3234  0.5430  1.5285 -0.7058 -2.1012  1.5006  9.0916 -1.6503  0.4702  128.8766 -0.5430 -1.5285  2.7058  2.1012 -1.5006 -9.0916  128.6000  9.3136 
 1.6836 -0.3024  128.3437  0.3329  1.6785  0.2034 -2.2293  1.2832  11.9579 -1.6836  0.3024  129.0563 -0.3329 -1.6785  1.7966  2.2293 -1.2832 -11.9579  128.7000  7.2083 
 1.6946 -0.1217  128.4836  0.1099  1.8069  1.3992 -2.3347  0.9664  10.5930 -1.6946  0.1217  129.1164 -0.1099 -1.8069  0.6008  2.3347 -0.9664 -10.5930  128.8000  7.0845 
 1.6822  0.0687  128.7295 -0.1235  1.9035  2.4585 -2.3917  0.5498  5.4922 -1.6822 -0.0687  129.0705  0.1235 -1.9035 -0.4585  2.3917 -0.5498 -5.4922  128.9000  9.4922 
 1.6460  0.2645  129.0302 -0.3627  1.9585  3.0077 -2.3719  0.0486 -1.5130 -1.6460 -0.2645  128.9698  0.3627 -1.9585 -1.0077  2.3719 -0.0486  1.5130  129.0000  11.7130 
 1.5860  0.4608  129.3159 -0.5999  1.9634  2.8564 -2.2516 -0.5054 -7.9147 -1.5860 -0.4608  128.8841  0.5999 -1.9634 -0.8564  2.2516  0.5054  7.9147  129.1000  11.2191 
 1.5035  0.6521  129.5224 -0.8250  1.9128  2.0649 -2.0200 -1.0665 -11.4309 -1.5035 -0.6521  128.8776  0.8250 -1.9128 -0.0649  2.0200  1.0665  11.4309  129.2000  8.8583 
 1.4008  0.8327  129.6146 -1.0271  1.8062  0.9219 -1.6865 -1.5842 -10.8243 -1.4008 -0.8327  128.9854  1.0271 -1.8062  1.0781  1.6865  1.5842  10.8243  129.3000  7.6669 
 1.2812  0.9975  129.5985 -1.1957  1.6477 -0.1606 -1.2806 -2.0136 -6.3440 -1.2812 -0.9975  129.2015  1.1957 -1.6477  2.1606  1.2806  2.0136  6.3440  129.4000  8.9116 
 1.1488  1.1422  129.5190 -1.3238  1.4464 -0.7950 -0.8458 -2.3263  0.3692 -1.1488 -1.1422  129.4810  1.3238 -1.4464  2.7950  0.8458  2.3263 -0.3692  129.5000  10.5280 
 1.0080  1.2635  129.4432 -1.4083  1.2138 -0.7581 -0.4287 -2.5141  6.8775 -1.0080 -1.2635  129.7568  1.4083 -1.2138  2.7581  0.4287  2.5141 -6.8775  129.6000  9.9273 
 0.8629  1.3598  129.4362 -1.4512  0.9623 -0.0703 -0.0689 -2.5866  10.8256 -0.8629 -1.3598  129.9638  1.4512 -0.9623  2.0703  0.0689  2.5866 -10.8256  129.7000  7.4311 
 0.7171  1.4301  129.5374 -1.4581  0.7037  1.0122  0.2084 -2.5652  10.7898 -0.7171 -1.4301  130.0626  1.4581 -0.7037  0.9878 -0.2084  2.5652 -10.7898  129.8000  5.8283 
 0.5733  1.4749  129.7465 -1.4373  0.4472  2.0912  0.3938 -2.4756  6.7894 -0.5733 -1.4749  130.0535  1.4373 -0.4472 -0.0912 -0.3938  2.4756 -6.7894  129.9000  6.6858 
 0.4335  1.4948  130.0235 -1.3979  0.1996  2.7702  0.4926 -2.3428  0.2785 -0.4335 -1.4948  129.9765  1.3979 -0.1996 -0.7702 -0.4926  2.3428 -0.2785  130.0000  8.3055 
 0.2987  1.4913  130.3033 -1.3486 -0.0347  2.7980  0.5219 -2.1870 -6.3789 -0.2987 -1.4913  129.8967  1.3486  0.0347 -0.7980 -0.5219  2.1870  6.3789  130.1000  8.0179 
 0.1690  1.4660  130.5193 -1.2964 -0.2534  2.1601  0.5072 -2.0229 -10.7610 -0.1690 -1.4660  129.8807  1.2964  0.2534 -0.1601 -0.5072  2.0229  10.7610  130.2000  5.7684 
 0.0445  1.4204  130.6278 -1.2457 -0.4556  1.0840  0.4797 -1.8582 -11.2614 -0.0445 -1.4204  129.9722  1.2457  0.4556  0.9160 -0.4797  1.8582  11.2614  130.3000  4.2366 
-0.0753  1.3563  130.6235 -1.1977 -0.6415 -0.0421  0.4733 -1.6931 -7.6687  0.0753 -1.3563  130.1765  1.1977  0.6415  2.0421 -0.4733  1.6931  7.6687  130.4000  5.2998 
-0.1903  1.2752  130.5426 -1.1504 -0.8108 -0.8090  0.5211 -1.5184 -1.2439  0.1903 -1.2752  130.4574  1.1504  0.8108  2.8090 -0.5211  1.5184  1.2439  130.5000  7.4922 
-0.3002  1.1790  130.4493 -1.0983 -0.9626 -0.9334  0.6491 -1.3136  5.7300  0.3002 -1.1790  130.7507  1.0983  0.9626  2.9334 -0.6491  1.3136 -5.7300  130.6000  7.8485 
-0.4035  1.0696  130.4133 -1.0334 -1.0940 -0.3604  0.8679 -1.0474  10.7647  0.4035 -1.0696  130.9867  1.0334  1.0940  2.3604 -0.8679  1.0474 -10.7647  130.7000  5.7700 
-0.4982  0.9497  130.4849 -0.9466 -1.1987  0.7161  1.1610 -0.6838  12.0549  0.4982 -0.9497  131.1151  0.9466  1.1987  1.2839 -1.1610  0.6838 -12.0549  130.8000  3.8493 
-0.5812  0.8230  130.6770 -0.8305 -1.2671  1.9216  1.4776 -0.1991  9.1188  0.5812 -0.8230  131.1230  0.8305  1.2671  0.0784 -1.4776  0.1991 -9.1188  130.9000  4.5107 
-0.6495  0.6943  130.9604 -0.6827 -1.2870  2.8335  1.7392  0.3926  2.9645  0.6495 -0.6943  131.0396  0.6827  1.2870 -0.8335 -1.7392 -0.3926 -2.9645  131.0000  6.7887 
-0.7004  0.5695  131.2734 -0.5088 -1.2478  3.1299  1.8680  1.0207 -4.2710  0.7004 -0.5695  130.9266  0.5088  1.2478 -1.1299 -1.8680 -1.0207  4.2710  131.1000  7.4548 
-0.7326  0.4549  131.5437 -0.3220 -1.1457  2.7028  1.8259  1.5666 -10.0774  0.7326 -0.4549  130.8563  0.3220  1.1457 -0.7028 -1.8259 -1.5666  10.0774  131.2000  5.1230 
-0.7465  0.3560  131.7132 -0.1394 -0.9890  1.6951  1.6333  1.9051 -12.4512  0.7465 -0.3560  130.8868  0.1394  0.9890  0.3049 -1.6333 -1.9051  12.4512  131.3000  2.1088 
-0.7441  0.2762  131.7582  0.0239 -0.7985  0.4500  1.3504  1.9502 -10.5955  0.7441 -0.2762  131.0418 -0.0239  0.7985  1.5500 -1.3504 -1.9502  10.5955  131.4000  1.6367 
-0.7283  0.2158  131.6972  0.1589 -0.6035 -0.6096  1.0391  1.6792 -5.1938  0.7283 -0.2158  131.3028 -0.1589  0.6035  2.6096 -1.0391 -1.6792  5.1938  131.5000  3.8860 
-0.7020  0.1723  131.5843  0.2628 -0.4356 -1.1290  0.7366  1.1319  1.8400  0.7020 -0.1723  131.6157 -0.2628  0.4356  3.1290 -0.7366 -1.1319 -1.8400  131.6000  5.8224 
-0.6683  0.1400  131.4898  0.3365 -0.3224 -0.9450  0.4572  0.3989  8.0513  0.6683 -0.1400  131.9102 -0.3365  0.3224  2.9450 -0.4572 -0.3989 -8.0513  131.7000  4.9688 
-0.6301  0.1118  131.4758  0.3822 -0.2825 -0.1398  0.2154 -0.3878  11.3263  0.6301 -0.1118  132.1242 -0.3822  0.2825  2.1398 -0.2154  0.3878 -11.3263  131.8000  2.3492 
-0.5897  0.0797  131.5751  0.4038 -0.3213  0.9928  0.0481 -1.0644  10.6480  0.5897 -0.0797  132.2249 -0.4038  0.3213  1.0072 -0.0481  1.0644 -10.6480  131.9000  1.0274 
-0.5489  0.0369  131.7809  0.4086 -0.4277  2.0576  0.0033 -1.4460  6.4467  0.5489 -0.0369  132.2191 -0.4086  0.4277 -0.0576 -0.0033  1.4460 -6.4467  132.0000  2.2906 
-0.5080 -0.0203  132.0511  0.4089 -0.5723  2.7023  0.0711 -1.3551  0.4042  0.5080  0.0203  132.1489 -0.4089  0.5723 -0.7023 -0.0711  1.3551 -0.4042  132.1000  4.3111 
-0.4664 -0.0911  132.3253  0.4160 -0.7078  2.7427  0.0897 -0.7178 -5.2342  0.4664  0.0911  132.0747 -0.4160  0.7078 -0.7427 -0.0897  0.7178  5.2342  132.2000  4.6591 
-0.4239 -0.1691  132.5473  0.4250 -0.7796  2.2192 -0.1987  0.2626 -8.5843  0.4239  0.1691  132.0527 -0.4250  0.7796 -0.2192  0.1987 -0.2626  8.5843  132.3000  3.1523 
-0.3834 -0.2444  132.6834  0.4051 -0.7533  1.3608 -0.8150  1.1096 -8.8270  0.3834  0.2444  132.1166 -0.4051  0.7533  0.6392  0.8150 -1.1096  8.8270  132.4000  1.6267 
-0.3510 -0.3087  132.7312  0.3236 -0.6424  0.4781 -1.3817  1.4726 -6.3038  0.3510  0.3087  132.2688 -0.3236  0.6424  1.5219  1.3817 -1.4726  6.3038  132.5000  1.5152 
-0.3325 -0.3582  132.7159  0.1854 -0.4951 -0.1523 -1.5062  1.3672 -2.1399  0.3325  0.3582  132.4841 -0.1854  0.4951  2.1523  1.5062 -1.3672  2.1399  132.6000  2.4082 
-0.3290 -0.3940  132.6793  0.0348 -0.3584 -0.3663 -1.1067  0.9587  2.2086  0.3290  0.3940  132.7207 -0.0348  0.3584  2.3663  1.1067 -0.9587 -2.2086  132.7000  2.9065 
-0.3366 -0.4203  132.6648 -0.0759 -0.2625 -0.1454 -0.3494  0.3783  5.3772  0.3366  0.4203  132.9352  0.0759  0.2625  2.1454  0.3494 -0.3783 -5.3772  132.8000  2.3422 
-0.3476 -0.4427  132.7040 -0.1108 -0.2247  0.3923  0.5305 -0.2566  6.4799  0.3476  0.4427  133.0960  0.1108  0.2247  1.6077 -0.5305  0.2566 -6.4799  132.9000  1.3493 
-0.3534 -0.4678  132.8080 -0.0577 -0.2504  1.0403  1.3425 -0.7980  5.3583  0.3534  0.4678  133.1920  0.0577  0.2504  0.9597 -1.3425  0.7980 -5.3583  133.0000  0.9084 
-0.3458 -0.5008  132.9657  0.0765 -0.3302  1.5761  1.9660 -1.0936  2.5971  0.3458  0.5008  133.2343 -0.0765  0.3302  0.4239 -1.9660  1.0936 -2.5971  133.1000  1.2254 
-0.3185 -0.5447  133.1492  0.2731 -0.4395  1.8359  2.3216 -1.0537 -0.7088  0.3185  0.5447  133.2508 -0.2731  0.4395  0.1641 -2.3216  1.0537  0.7088  133.2000  1.7276 
-0.2679 -0.5992  133.3257  0.5053 -0.5449  1.7650  2.3491 -0.7077 -3.3600  0.2679  0.5992  133.2743 -0.5053  0.5449  0.2350 -2.3491  0.7077  3.3600  133.3000  1.9383 
-0.1939 -0.6608  133.4686  0.7402 -0.6157  1.4290  2.0379 -0.2048 -4.4841  0.1939  0.6608  133.3314 -0.7402  0.6157  0.5710 -2.0379  0.2048  4.4841  133.4000  2.0039 
-0.0995 -0.7244  133.5667  0.9440 -0.6362  0.9806  1.4757  0.2640 -3.8271  0.0995  0.7244  133.4333 -0.9440  0.6362  1.0194 -1.4757 -0.2640  3.8271  133.5000  2.3094 
 0.0096 -0.7854  133.6265  1.0915 -0.6097  0.5979  0.8335  0.5812 -1.7940 -0.0096  0.7854  133.5735 -1.0915  0.6097  1.4021 -0.8335 -0.5812  1.7940  133.6000  2.8571 
 0.1271 -0.8406  133.6683  1.1749 -0.5516  0.4185  0.2775  0.7502  0.7536 -0.1271  0.8406  133.7317 -1.1749  0.5516  1.5815 -0.2775 -0.7502 -0.7536  133.7000  3.2598 
 0.2474 -0.8882  133.7177  1.2026 -0.4766  0.4938 -0.1030  0.8475  2.8343 -0.2474  0.8882  133.8823 -1.2026  0.4766  1.5062  0.1030 -0.8475 -2.8343  133.8000  3.2717 
 0.3666 -0.9274  133.7954  1.1923 -0.3919  0.7773 -0.3003  0.9506  3.6941 -0.3666  0.9274  134.0046 -1.1923  0.3919  1.2227  0.3003 -0.9506 -3.6941  133.9000  3.0973 
 0.4828 -0.9571  133.9101  1.1623 -0.2968  1.1467 -0.3538  1.1028  3.0555 -0.4828  0.9571  134.0899 -1.1623  0.2968  0.8533  0.3538 -1.1028 -3.0555  134.0000  3.0974 
 0.5955 -0.9757  134.0553  1.1269 -0.1865  1.4522 -0.3186  1.3124  1.1966 -0.5955  0.9757  134.1447 -1.1269  0.1865  0.5478  0.3186 -1.3124 -1.1966  134.1000  3.3254 
 0.7050 -0.9813  134.2125  1.0951 -0.0553  1.5719 -0.2490  1.5654 -1.1616 -0.7050  0.9813  134.1875 -1.0951  0.0553  0.4281  0.2490 -1.5654  1.1616  134.2000  3.5112 
 0.8121 -0.9711  134.3581  1.0702  0.1013  1.4557 -0.1920  1.8363 -3.1215 -0.8121  0.9711  134.2419 -1.0702 -0.1013  0.5443  0.1920 -1.8363  3.1215  134.3000  3.4854 
 0.9172 -0.9426  134.4724  1.0510  0.2849  1.1436 -0.1856  2.0942 -3.9351 -0.9172  0.9426  134.3276 -1.0510 -0.2849  0.8564  0.1856 -2.0942  3.9351  134.4000  3.4515 
 1.0204 -0.8932  134.5474  1.0324  0.4943  0.7500 -0.2565  2.3065 -3.2744 -1.0204  0.8932  134.4526 -1.0324 -0.4943  1.2500  0.2565 -2.3065  3.2744  134.5000  3.7318 
 1.1211 -0.8207  134.5897  1.0068  0.7250  0.4226 -0.4184  2.4397 -1.3506 -1.1211  0.8207  134.6103 -1.0068 -0.7250  1.5774  0.4184 -2.4397  1.3506  134.6000  4.3308 
 1.2176 -0.7238  134.6185  0.9649  0.9689  0.2875 -0.6688  2.4619  1.1612 -1.2176  0.7238  134.7815 -0.9649 -0.9689  1.7125  0.6688 -2.4619 -1.1612  134.7000  4.9128 
 1.3074 -0.6023  134.6588  0.8980  1.2151  0.4037 -0.9873  2.3473  3.3636 -1.3074  0.6023  134.9412 -0.8980 -1.2151  1.5963  0.9873 -2.3473 -3.3636  134.8000  5.2408 
 1.3873 -0.4573  134.7328  0.7993  1.4499  0.7400 -1.3367  2.0826  4.4590 -1.3873  0.4573  135.0672 -0.7993 -1.4499  1.2600  1.3367 -2.0826 -4.4590  134.9000  5.4974 
 1.4539 -0.2915  134.8514  0.6656  1.6581  1.1859 -1.6691  1.6736  4.0363 -1.4539  0.2915  135.1486 -0.6656 -1.6581  0.8141  1.6691 -1.6736 -4.0363  135.0000  6.0428 
 1.5037 -0.1090  135.0104  0.4987  1.8255  1.5895 -1.9374  1.1493  2.2205 -1.5037  0.1090  135.1896 -0.4987 -1.8255  0.4105  1.9374 -1.1493 -2.2205  135.1000  6.9013 
 1.5342  0.0851  135.1915  0.3050  1.9404  1.8116 -2.1073  0.5576 -0.3685 -1.5342 -0.0851  135.2085 -0.3050 -1.9404  0.1884  2.1073 -0.5576  0.3685  135.2000  7.6469 
 1.5437  0.2847  135.3690  0.0943  1.9962  1.7747 -2.1673 -0.0442 -2.8338 -1.5437 -0.2847  135.2310 -0.0943 -1.9962  0.2253  2.1673  0.0442  2.8338  135.3000  7.8677 
 1.5314  0.4839  135.5181 -0.1225  1.9918  1.4914 -2.1291 -0.6037 -4.3188 -1.5314 -0.4839  135.2819  0.1225 -1.9918  0.5086  2.1291  0.6037  4.3188  135.4000  7.6421 
 1.4979  0.6770  135.6241 -0.3354  1.9314  1.0595 -2.0203 -1.0841 -4.3114 -1.4979 -0.6770  135.3759  0.3354 -1.9314  0.9405  2.0203  1.0841  4.3114  135.5000  7.4309 
 1.4441  0.8593  135.6869 -0.5374  1.8230  0.6283 -1.8740 -1.4676 -2.8263 -1.4441 -0.8593  135.5131  0.5374 -1.8230  1.3717  1.8740  1.4676  2.8263  135.6000  7.5182 
 1.3717  1.0269  135.7215 -0.7248  1.6762  0.3457 -1.7188 -1.7537 -0.4001 -1.3717 -1.0269  135.6785  0.7248 -1.6762  1.6543  1.7188  1.7537  0.4001  135.7000  7.7015 
 1.2820  1.1770  135.7521 -0.8967  1.5009  0.3057 -1.5740 -1.9537  2.1003 -1.2820 -1.1770  135.8479  0.8967 -1.5009  1.6943  1.5740  1.9537 -2.1003  135.8000  7.6052 
 1.1766  1.3076  135.8036 -1.0541  1.3055  0.5157 -1.4473 -2.0850  3.7878 -1.1766 -1.3076  135.9964  1.0541 -1.3055  1.4843  1.4473  2.0850 -3.7878  135.9000  7.1972 
 1.0567  1.4173  135.8931 -1.1988  1.0970  0.8945 -1.3366 -2.1663  4.0721 -1.0567 -1.4173  136.1069  1.1988 -1.0970  1.1055  1.3366  2.1663 -4.0721  136.0000  6.8415 
 0.9234  1.5053  136.0233 -1.3325  0.8804  1.3017 -1.2317 -2.2148  2.8709 -0.9234 -1.5053  136.1767  1.3325 -0.8804  0.6983  1.2317  2.2148 -2.8709  136.1000  6.8347 
 0.7779  1.5712  136.1821 -1.4557  0.6589  1.5888 -1.1167 -2.2439  0.6377 -0.7779 -1.5712  136.2179  1.4557 -0.6589  0.4112  1.1167  2.2439 -0.6377  136.2000  7.0401 
 0.6211  1.6146  136.3474 -1.5673  0.4345  1.6526 -0.9724 -2.2616 -1.8020 -0.6211 -1.6146  136.2526  1.5673 -0.4345  0.3474  0.9724  2.2616  1.8020  136.3000  7.0920 
 0.4547  1.6355  136.4946 -1.6646  0.2083  1.4724 -0.7789 -2.2693 -3.5497 -0.4547 -1.6355  136.3054  1.6646 -0.2083  0.5276  0.7789  2.2693  3.5497  136.4000  6.8865 
 0.2804  1.6336  136.6064 -1.7425 -0.0186  1.1174 -0.5186 -2.2598 -3.9585 -0.2804 -1.6336  136.3936  1.7425  0.0186  0.8826  0.5186  2.2598  3.9585  136.5000  6.7066 
 0.1010  1.6091  136.6785 -1.7943 -0.2446  0.7216 -0.1802 -2.2177 -2.8683 -0.1010 -1.6091  136.5215  1.7943  0.2446  1.2784  0.1802  2.2177  2.8683  136.6000  6.8190 
-0.0802  1.5625  136.7220 -1.8123 -0.4664  0.4347  0.2360 -2.1198 -0.6655  0.0802 -1.5625  136.6780  1.8123  0.4664  1.5653 -0.2360  2.1198  0.6655  136.7000  7.0865 
-0.2591  1.4947  136.7588 -1.7887 -0.6783  0.3682  0.7131 -1.9407  1.8531  0.2591 -1.4947  136.8412  1.7887  0.6783  1.6318 -0.7131  1.9407 -1.8531  136.8000  7.1182 
-0.4308  1.4074  136.8142 -1.7174 -0.8724  0.5535  1.2155 -1.6608  3.7655  0.4308 -1.4074  136.9858  1.7174  0.8724  1.4465 -1.2155  1.6608 -3.7655  136.9000  6.7654 
-0.5904  1.3036  136.9072 -1.5959 -1.0385  0.9301  1.6927 -1.2775  4.3560  0.5904 -1.3036  137.0928  1.5959  1.0385  1.0699 -1.6927  1.2775 -4.3560  137.0000  6.3038 
-0.7331  1.1870  137.0438 -1.4266 -1.1662  1.3657  2.0899 -0.8134  3.3755  0.7331 -1.1870  137.1562  1.4266  1.1662  0.6343 -2.0899  0.8134 -3.3755  137.1000  6.0491 
-0.8549  1.0622  137.2141 -1.2176 -1.2476  1.7032  2.3629 -0.3151  1.1365  0.8549 -1.0622  137.1859  1.2176  1.2476  0.2968 -2.3629  0.3151 -1.1365  137.2000  5.9118 
-0.9530  0.9343  137.3958 -0.9813 -1.2791  1.8169  2.4905  0.1561 -1.5925  0.9530 -0.9343  137.2042  0.9813  1.2791  0.1831 -2.4905 -0.1561  1.5925  137.3000  5.4976 
-1.0262  0.8079  137.5615 -0.7323 -1.2635  1.6576  2.4776  0.5407 -3.8574  1.0262 -0.8079  137.2385  0.7323  1.2635  0.3424 -2.4776 -0.5407  3.8574  137.4000  4.6528 
-1.0747  0.6870  137.6887 -0.4845 -1.2094  1.2719  2.3492  0.7952 -4.8583  1.0747 -0.6870  137.3113  0.4845  1.2094  0.7281 -2.3492 -0.7952  4.8583  137.5000  3.7468 
-1.0996  0.5740  137.7673 -0.2496 -1.1299  0.7860  2.1400  0.8995 -4.2357  1.0996 -0.5740  137.4327  0.2496  1.1299  1.2140 -2.1400 -0.8995  4.2357  137.6000  3.2920 
-1.1032  0.4700  137.8036 -0.0356 -1.0399  0.3625  1.8852  0.8573 -2.2006  1.1032 -0.4700  137.5964  0.0356  1.0399  1.6375 -1.8852 -0.8573  2.2006  137.7000  3.3481 
