21.600000 0.000095 0.000028 0.437068 0.992050 0.153428 0.223814 2.212637975569771
21.700000 0.000097 0.000027 0.439138 0.992117 0.142674 0.224131 2.2158314199195797
21.800000 0.000099 0.000026 0.441210 0.991762 0.133318 0.224358 2.2192715543918817
21.900000 0.000101 0.000026 0.443282 0.991128 0.125604 0.224509 2.2227807503629933
22.000000 0.000103 0.000026 0.445355 0.990364 0.119742 0.224603 2.2261816645179273
22.100000 0.000105 0.000025 0.447428 0.989606 0.115906 0.224659 2.22931480939481
22.200000 0.000107 0.000026 0.449502 0.988968 0.114221 0.224696 2.2320551491539575
22.300000 0.000109 0.000026 0.451577 0.988525 0.114770 0.224733 2.2343256265246567
22.400000 0.000111 0.000027 0.453652 0.988311 0.117586 0.224792 2.236105807859846
22.500000 0.000113 0.000027 0.455728 0.988310 0.122652 0.224892 2.237434482630359
22.600000 0.000114 0.000028 0.457805 0.988457 0.129901 0.225051 2.238405949275945
22.700000 0.000116 0.000030 0.459882 0.988648 0.139215 0.225287 2.2391606605443792
22.800000 0.000117 0.000031 0.461961 0.988743 0.150428 0.225616 2.239871665497683
22.900000 0.000119 0.000033 0.464039 0.988581 0.163330 0.226052 2.240728698183972
23.000000 0.000120 0.000034 0.466119 0.987996 0.177666 0.226608 2.241921758205236
23.100000 0.000122 0.000036 0.468199 0.986831 0.193151 0.227293 2.243625669138878
23.200000 0.000123 0.000038 0.470280 0.984957 0.209467 0.228114 2.245986553557542
23.300000 0.000125 0.000040 0.472362 0.982286 0.226281 0.229075 2.2491106348651
23.400000 0.000127 0.000042 0.474444 0.978781 0.243250 0.230179 2.253055438182842
23.500000 0.000128 0.000044 0.476527 0.974466 0.260031 0.231423 2.2578233950533915
23.600000 0.000130 0.000046 0.478611 0.969428 0.276295 0.232804 2.2633580278334255
23.700000 0.000132 0.000048 0.480696 0.963814 0.291734 0.234316 2.2695431754149853
23.800000 0.000134 0.000050 0.482781 0.957829 0.306067 0.235948 2.276205954647341
23.900000 0.000136 0.000052 0.484867 0.951716 0.319047 0.237688 2.2831241772035313
24.000000 0.000138 0.000054 0.486954 0.945748 0.330468 0.239524 2.2900386668293113
24.100000 0.000141 0.000055 0.489041 0.940210 0.340159 0.241439 2.2966703434213147
24.200000 0.000143 0.000057 0.491130 0.935377 0.347988 0.243415 2.302741148178821
